tick,hour,weather,total_entities,alive_total,dead_total,births_total,deaths_total,alive_herbivores,alive_carnivores,alive_insectivores,avg_thirst,avg_hunger,min_thirst,max_thirst,min_hunger,max_hunger,desperate_count,sleeping_count,drinking_count,grazing_count,foraging_count,hunting_count,fleeing_count,water_drinkers,water_capacity,water_utilization_pct,grazers,grazing_capacity,grazing_utilization_pct,insect_feeders,insect_capacity,insect_utilization_pct,rangers,jeeps,active_long_trips,jeep_seats_taken,jeep_seat_capacity,jeep_occupancy_pct,avg_jeep_fuel,min_jeep_fuel,total_sightings,active_poachers,poacher_spawns_total,poachers_arrested_total,poachers_escaped_total,poached_animals_total,temporary_camps,temporary_camps_created,deaths_thirst,deaths_starvation,deaths_hunting,births_this_tick,deaths_this_tick,poachers_arrested_this_tick,poachers_escaped_this_tick,poached_animals_this_tick
205,13,CLEAR,140,112,13,33,13,78,3,31,34.4,29.7,0,76,0,86,0,7,18,3,2,1,0,18,51,35.3,3,46,6.5,2,22,9.1,4,4,1,21,30,70.0,157.2,156,0,1,7,1,5,2,0,0,1,3,7,0,0,0,0,0
206,14,CLEAR,140,112,13,33,13,78,3,31,32.4,29.7,0,72,0,87,0,7,18,2,2,1,3,18,51,35.3,2,46,4.3,2,22,9.1,4,4,1,21,30,70.0,157.2,156,0,1,7,1,5,2,0,0,1,3,7,0,0,0,0,0
207,15,CLEAR,140,111,14,33,14,78,3,30,30.8,29.3,0,74,0,76,0,6,15,2,1,0,1,15,51,29.4,2,46,4.3,1,22,4.5,4,4,0,20,30,66.7,155.2,154,0,1,7,1,5,2,0,0,1,3,8,0,1,0,0,0
208,16,CLEAR,140,111,14,33,14,78,3,30,30.2,30.0,0,74,0,77,0,5,15,2,0,0,2,15,51,29.4,2,46,4.3,0,22,0.0,4,4,0,20,30,66.7,155.2,154,0,1,7,1,5,2,0,0,1,3,8,0,0,0,0,0
209,17,CLEAR,140,111,14,33,14,78,3,30,29.3,30.5,0,70,1,78,0,6,12,3,3,0,2,12,51,23.5,3,46,6.5,3,22,13.6,4,4,0,20,30,66.7,155.2,154,0,1,7,1,5,2,0,0,1,3,8,0,0,0,0,0
210,18,CLEAR,140,111,14,33,14,78,3,30,28.5,30.3,0,72,0,71,0,37,11,3,4,0,1,11,51,21.6,3,46,6.5,4,22,18.2,4,4,0,20,30,66.7,155.2,154,0,1,7,1,5,2,0,0,1,3,8,0,0,0,0,0
211,19,CLEAR,140,111,14,33,14,78,3,30,29.0,29.8,0,74,0,72,0,35,9,3,5,0,2,9,51,17.6,3,46,6.5,5,22,22.7,4,4,0,20,30,66.7,155.2,154,0,1,7,1,5,2,0,0,1,3,8,0,0,0,0,0
212,20,CLEAR,140,111,14,33,14,78,3,30,29.0,29.3,0,76,0,73,0,36,13,1,3,0,0,13,51,25.5,1,46,2.2,3,22,13.6,4,4,0,20,30,66.7,155.2,154,0,1,7,1,5,2,0,0,1,3,8,0,0,0,0,0
213,21,CLEAR,140,111,14,33,14,78,3,30,28.0,29.7,0,78,0,74,0,39,17,3,1,0,1,17,51,33.3,3,46,6.5,1,22,4.5,4,4,0,20,30,66.7,155.2,154,0,1,7,1,5,2,0,0,1,3,8,0,0,0,0,0
214,22,CLEAR,140,111,14,33,14,78,3,30,26.9,30.1,0,80,0,75,0,39,15,7,1,0,1,15,51,29.4,7,46,15.2,1,22,4.5,4,4,0,20,30,66.7,155.2,154,0,1,7,1,5,2,0,0,1,3,8,0,0,0,0,0
215,23,CLEAR,140,111,14,33,14,78,3,30,25.8,29.2,0,72,1,63,0,45,14,7,1,0,1,14,51,27.5,7,46,15.2,1,22,4.5,4,4,0,20,30,66.7,155.2,154,0,1,7,1,5,2,0,0,1,3,8,0,0,0,0,0
216,0,CLEAR,145,116,14,38,14,81,3,32,24.7,28.2,0,74,0,64,0,45,15,5,1,0,0,15,51,29.4,5,46,10.9,1,22,4.5,4,4,0,20,30,66.7,155.2,154,0,1,7,1,5,2,0,0,1,3,8,5,0,0,0,0
217,1,CLEAR,145,116,14,38,14,81,3,32,23.8,28.2,0,72,0,64,0,51,11,5,0,0,2,11,51,21.6,5,46,10.9,0,22,0.0,4,4,0,20,30,66.7,155.2,154,0,1,7,1,5,2,0,0,1,3,8,0,0,0,0,0
218,2,CLEAR,145,116,14,38,14,81,3,32,23.9,28.1,0,74,0,62,0,53,9,4,0,0,0,9,51,17.6,4,46,8.7,0,22,0.0,4,4,0,20,30,66.7,155.2,154,0,1,7,1,5,2,0,0,1,3,8,0,0,0,0,0
219,3,CLEAR,145,116,14,38,14,81,3,32,24.3,28.3,0,64,0,63,0,54,6,3,0,0,0,6,51,11.8,3,46,6.5,0,22,0.0,4,4,0,20,30,66.7,155.2,154,0,1,7,1,5,2,0,0,1,3,8,0,0,0,0,0
220,4,CLEAR,145,116,14,38,14,81,3,32,24.9,29.0,2,66,0,64,0,55,8,2,0,0,0,8,51,15.7,2,46,4.3,0,22,0.0,4,4,0,15,30,50.0,153.8,152,0,1,7,1,5,2,0,0,1,3,8,0,0,0,0,0
221,5,CLEAR,145,116,14,38,14,81,3,32,25.4,29.6,0,66,1,65,0,54,6,3,0,0,1,6,51,11.8,3,46,6.5,0,22,0.0,4,4,0,15,30,50.0,153.2,152,0,0,7,1,6,2,0,0,1,3,8,0,0,0,1,0
222,6,CLEAR,145,116,14,38,14,81,3,32,26.2,29.9,0,62,2,66,0,11,4,5,1,0,17,4,51,7.8,5,46,10.9,1,22,4.5,4,4,0,15,30,50.0,153.2,152,0,0,7,1,6,2,0,0,1,3,8,0,0,0,0,0
223,7,CLEAR,145,116,14,38,14,81,3,32,27.4,29.8,0,64,0,67,0,11,5,5,1,0,14,5,51,9.8,5,46,10.9,1,22,4.5,4,4,0,15,30,50.0,153.2,152,0,0,7,1,6,2,0,0,1,3,8,0,0,0,0,0
224,8,CLEAR,145,116,14,38,14,81,3,32,28.5,29.6,0,66,0,68,0,10,5,4,1,0,6,5,51,9.8,4,46,8.7,1,22,4.5,4,4,0,15,30,50.0,153.2,152,0,0,7,1,6,2,0,0,1,3,8,0,0,0,0,0
225,9,CLEAR,145,116,14,38,14,81,3,32,29.5,29.8,0,68,0,69,0,9,7,4,1,0,7,7,51,13.7,4,46,8.7,1,22,4.5,4,4,0,15,30,50.0,153.2,152,0,0,7,1,6,2,0,0,1,3,8,0,0,0,0,0
226,10,CLEAR,145,116,14,38,14,81,3,32,29.9,29.8,0,70,0,64,0,10,9,7,1,0,4,9,51,17.6,7,46,15.2,1,22,4.5,4,4,0,15,30,50.0,153.2,152,0,0,7,1,6,2,0,0,1,3,8,0,0,0,0,0
227,11,CLEAR,145,116,14,38,14,81,3,32,30.2,29.2,0,72,0,64,0,9,8,8,1,0,3,8,51,15.7,8,46,17.4,1,22,4.5,4,4,0,15,30,50.0,153.2,152,0,0,7,1,6,2,0,0,1,3,8,0,0,0,0,0
228,12,CLEAR,145,116,14,38,14,81,3,32,30.7,28.2,0,66,0,65,0,9,6,11,0,0,4,6,51,11.8,11,46,23.9,0,22,0.0,4,4,0,15,30,50.0,153.2,152,0,0,7,1,6,2,0,0,1,3,8,0,0,0,0,0
229,13,CLEAR,145,116,14,38,14,81,3,32,31.5,27.3,0,68,0,66,0,9,6,7,0,0,5,6,51,11.8,7,46,15.2,0,22,0.0,4,4,0,15,30,50.0,153.2,152,0,0,7,1,6,2,0,0,1,3,8,0,0,0,0,0
230,14,CLEAR,145,116,14,38,14,81,3,32,32.3,27.1,0,70,0,67,0,9,6,4,2,0,3,6,51,11.8,4,46,8.7,2,22,9.1,4,4,0,15,30,50.0,153.2,152,0,0,7,1,6,2,0,0,1,3,8,0,0,0,0,0
231,15,CLEAR,145,116,14,38,14,81,3,32,33.3,27.0,0,72,0,66,0,9,8,3,2,0,0,8,51,15.7,3,46,6.5,2,22,9.1,4,4,0,15,30,50.0,153.2,152,0,0,7,1,6,2,0,0,1,3,8,0,0,0,0,0
232,16,CLEAR,145,116,14,38,14,81,3,32,33.7,27.0,0,74,0,67,0,8,11,1,3,0,3,11,51,21.6,1,46,2.2,3,22,13.6,4,4,0,15,30,50.0,153.2,152,0,0,7,1,6,2,0,0,1,3,8,0,0,0,0,0
233,17,CLEAR,145,116,14,38,14,81,3,32,33.5,27.3,0,72,0,68,0,8,11,2,1,0,3,11,51,21.6,2,46,4.3,1,22,4.5,4,4,0,15,30,50.0,153.2,152,0,0,7,1,6,2,0,0,1,3,8,0,0,0,0,0
234,18,CLEAR,145,116,14,38,14,81,3,32,33.3,27.7,0,74,0,69,0,45,14,2,2,0,2,14,51,27.5,2,46,4.3,2,22,9.1,4,4,0,17,30,56.7,151.2,150,0,0,7,1,6,2,0,0,1,3,8,0,0,0,0,0
235,19,CLEAR,145,116,14,38,14,81,3,32,32.4,28.0,0,70,0,70,0,40,17,1,1,0,2,17,51,33.3,1,46,2.2,1,22,4.5,4,4,0,17,30,56.7,151.2,150,0,0,7,1,6,2,0,0,1,3,8,0,0,0,0,0
236,20,CLEAR,145,116,14,38,14,81,3,32,31.0,28.6,0,72,0,71,0,40,19,1,2,1,1,19,51,37.3,1,46,2.2,2,22,9.1,4,4,0,17,30,56.7,151.2,150,0,0,7,1,6,2,0,0,1,3,8,0,0,0,0,0
237,21,CLEAR,145,116,14,38,14,81,3,32,29.4,29.1,0,74,0,72,0,38,15,2,1,1,6,15,51,29.4,2,46,4.3,1,22,4.5,4,4,0,17,30,56.7,151.2,150,0,0,7,1,6,2,0,0,1,3,8,0,0,0,0,0
238,22,CLEAR,145,116,14,38,14,81,3,32,28.9,29.4,0,76,0,73,0,40,11,4,2,1,8,11,51,21.6,4,46,8.7,2,22,9.1,4,4,0,17,30,56.7,151.2,150,0,0,7,1,6,2,0,0,1,3,8,0,0,0,0,0
239,23,CLEAR,145,116,14,38,14,81,3,32,29.1,29.2,0,64,0,73,0,44,9,4,3,1,4,9,51,17.6,4,46,8.7,3,22,13.6,4,4,0,17,30,56.7,151.2,150,0,0,7,1,6,2,0,0,1,3,8,0,0,0,0,0
240,0,CLEAR,150,120,15,43,15,83,3,34,29.0,27.6,0,66,0,66,0,42,10,3,3,0,7,10,51,19.6,3,46,6.5,3,22,13.6,4,4,0,17,30,56.7,151.2,150,0,0,7,1,6,2,0,0,1,3,9,5,1,0,0,0
241,1,CLEAR,150,120,15,43,15,83,3,34,28.9,27.6,0,66,0,67,0,45,13,1,3,0,5,13,51,25.5,1,46,2.2,3,22,13.6,4,4,0,17,30,56.7,151.2,150,0,0,7,1,6,2,0,0,1,3,9,0,0,0,0,0
242,2,CLEAR,150,120,15,43,15,83,3,34,28.7,28.0,0,66,0,68,0,43,14,2,2,0,3,14,51,27.5,2,46,4.3,2,22,9.1,4,4,0,17,30,56.7,151.2,150,0,0,7,1,6,2,0,0,1,3,9,0,0,0,0,0
243,3,CLEAR,150,120,15,43,15,83,3,34,28.0,28.2,0,68,0,63,0,43,13,2,1,0,4,13,51,25.5,2,46,4.3,1,22,4.5,4,4,0,17,30,56.7,151.2,150,0,0,7,1,6,2,0,0,1,3,9,0,0,0,0,0
244,4,CLEAR,150,120,15,43,15,83,3,34,27.6,28.6,0,70,0,64,0,44,14,1,1,0,3,14,51,27.5,1,46,2.2,1,22,4.5,4,4,0,17,30,56.7,151.2,150,0,0,7,1,6,2,0,0,1,3,9,0,0,0,0,0
245,5,CLEAR,150,120,15,43,15,83,3,34,27.0,29.3,0,68,0,65,0,45,9,1,0,0,4,9,51,17.6,1,46,2.2,0,22,0.0,4,4,0,17,30,56.7,151.2,150,0,0,7,1,6,2,0,0,1,3,9,0,0,0,0,0
246,6,CLEAR,150,120,15,43,15,83,3,34,27.2,30.1,0,70,1,66,0,10,10,2,1,0,16,10,51,19.6,2,46,4.3,1,22,4.5,4,4,0,17,30,56.7,151.2,150,0,0,7,1,6,2,0,0,1,3,9,0,0,0,0,0
247,7,CLEAR,150,120,15,43,15,83,3,34,27.6,30.5,0,72,2,67,0,10,10,2,1,0,17,10,51,19.6,2,46,4.3,1,22,4.5,4,4,0,17,30,56.7,151.2,150,0,0,7,1,6,2,0,0,1,3,9,0,0,0,0,0
248,8,CLEAR,150,120,15,43,15,83,3,34,27.5,30.9,0,66,0,68,0,11,13,5,0,0,6,13,51,25.5,5,46,10.9,0,22,0.0,4,4,0,17,30,56.7,149.5,148,0,0,7,1,6,2,0,0,1,3,9,0,0,0,0,0
249,9,CLEAR,150,120,15,43,15,83,3,34,27.0,31.0,0,68,0,69,0,9,11,5,0,0,11,11,51,21.6,5,46,10.9,0,22,0.0,4,4,0,17,30,56.7,149.5,148,0,0,7,1,6,2,0,0,1,3,9,0,0,0,0,0
250,10,CLEAR,150,120,15,43,15,83,3,34,26.9,31.0,0,68,0,70,0,9,11,5,1,0,4,11,51,21.6,5,46,10.9,1,22,4.5,4,4,0,17,30,56.7,149.5,148,0,0,7,1,6,2,0,0,1,3,9,0,0,0,0,0
251,11,CLEAR,150,120,15,43,15,83,3,34,27.0,31.0,0,70,0,71,0,9,11,4,1,0,7,11,51,21.6,4,46,8.7,1,22,4.5,4,4,0,17,30,56.7,149.5,148,0,0,7,1,6,2,0,0,1,3,9,0,0,0,0,0
252,12,CLEAR,151,120,15,43,15,83,3,34,26.8,31.0,0,72,0,72,0,7,11,5,1,0,5,11,51,21.6,5,46,10.9,1,22,4.5,4,4,0,17,30,56.7,149.5,148,0,1,8,1,6,2,0,0,1,3,9,0,0,0,0,0
253,13,CLEAR,151,120,15,43,15,83,3,34,26.9,31.1,0,74,0,73,0,6,6,4,2,0,4,6,51,11.8,4,46,8.7,2,22,9.1,4,4,0,17,30,56.7,149.5,148,0,1,8,1,6,2,0,0,1,3,9,0,0,0,0,0
254,14,CLEAR,151,120,15,43,15,83,3,34,27.6,31.0,0,72,0,74,0,7,8,3,2,0,8,8,51,15.7,3,46,6.5,2,22,9.1,4,4,0,17,30,56.7,149.5,148,0,1,8,1,6,2,0,0,1,3,9,0,0,0,0,0
255,15,CLEAR,151,120,15,43,15,83,3,34,27.9,31.1,0,74,0,75,0,8,9,2,2,0,3,9,51,17.6,2,46,4.3,2,22,9.1,4,4,0,17,30,56.7,149.5,148,0,1,8,1,6,2,0,0,1,3,9,0,0,0,0,0
256,16,CLEAR,151,120,15,43,15,83,3,34,28.1,31.4,0,68,0,76,0,8,8,4,2,0,1,8,51,15.7,4,46,8.7,2,22,9.1,4,4,0,17,30,56.7,149.5,148,0,1,8,1,6,2,0,0,1,3,9,0,0,0,0,0
257,17,CLEAR,151,120,15,43,15,83,3,34,28.6,31.3,0,70,0,77,0,8,5,4,2,0,2,5,51,9.8,4,46,8.7,2,22,9.1,4,4,0,17,30,56.7,149.5,148,0,1,8,1,6,2,0,0,1,3,9,0,0,0,0,0
258,18,CLEAR,151,120,15,43,15,83,3,34,29.7,31.1,0,72,0,78,0,51,4,4,4,0,1,4,51,7.8,4,46,8.7,4,22,18.2,4,4,0,17,30,56.7,149.5,148,0,1,8,1,6,2,0,0,1,3,9,0,0,0,0,0
259,19,CLEAR,151,120,15,43,15,83,3,34,31.0,30.8,0,74,0,75,0,50,5,1,3,0,3,5,51,9.8,1,46,2.2,3,22,13.6,4,4,0,17,30,56.7,149.5,148,0,1,8,1,6,2,0,0,1,3,9,0,0,0,0,0
260,20,CLEAR,151,120,15,43,15,83,3,34,31.9,31.1,2,72,0,76,0,50,10,0,3,0,1,10,51,19.6,0,46,0.0,3,22,13.6,4,4,0,17,30,56.7,149.5,148,0,1,8,1,6,2,0,0,1,3,9,0,0,0,0,0
261,21,CLEAR,151,120,15,43,15,83,3,34,32.1,31.6,0,74,0,77,0,45,13,1,2,0,0,13,51,25.5,1,46,2.2,2,22,9.1,4,4,0,17,30,56.7,148.2,146,0,1,8,1,6,2,0,0,1,3,9,0,0,0,0,0
262,22,CLEAR,151,120,15,43,15,83,3,34,31.3,32.2,0,74,0,78,0,42,13,1,1,0,3,13,51,25.5,1,46,2.2,1,22,4.5,4,4,0,17,30,56.7,148.0,146,0,1,8,1,6,2,0,0,1,3,9,0,0,0,0,0
263,23,CLEAR,151,120,15,43,15,83,3,34,31.2,32.7,0,76,1,79,0,41,11,3,1,0,1,11,51,21.6,3,46,6.5,1,22,4.5,4,4,0,17,30,56.7,148.0,146,0,1,8,1,6,2,0,0,1,3,9,0,0,0,0,0
264,0,CLEAR,156,125,15,48,15,85,3,37,30.3,32.3,0,72,0,80,0,41,13,3,0,0,1,13,51,25.5,3,46,6.5,0,22,0.0,4,4,0,17,30,56.7,148.0,146,0,1,8,1,6,2,0,0,1,3,9,5,0,0,0,0
265,1,CLEAR,156,125,15,48,15,85,3,37,29.6,32.6,0,74,1,81,0,46,18,4,3,0,0,18,51,35.3,4,46,8.7,3,22,13.6,4,4,0,17,30,56.7,148.0,146,0,1,8,1,6,2,0,0,1,3,9,0,0,0,0,0
266,2,CLEAR,156,125,15,48,15,85,3,37,28.4,32.6,0,62,0,82,0,43,14,2,3,1,0,14,51,27.5,2,46,4.3,3,22,13.6,4,4,0,17,30,56.7,148.0,146,0,1,8,1,6,2,0,0,1,3,9,0,0,0,0,0
267,3,CLEAR,156,125,15,48,15,85,3,37,28.0,32.5,0,64,0,83,0,46,13,3,3,1,2,13,51,25.5,3,46,6.5,3,22,13.6,4,4,0,17,30,56.7,148.0,146,0,1,8,1,6,2,0,0,1,3,9,0,0,0,0,0
268,4,CLEAR,156,125,15,48,15,85,3,37,28.3,32.4,0,66,0,84,0,42,7,4,1,1,4,7,51,13.7,4,46,8.7,1,22,4.5,4,4,0,17,30,56.7,148.0,146,0,1,8,1,6,2,0,0,1,3,9,0,0,0,0,0
269,5,CLEAR,156,124,16,48,16,84,3,37,28.9,31.8,0,66,0,85,0,43,9,7,2,0,4,9,51,17.6,7,46,15.2,2,22,9.1,4,4,0,17,30,56.7,148.0,146,0,1,8,1,6,2,0,0,1,3,10,0,1,0,0,0
270,6,CLEAR,156,124,16,48,16,84,3,37,29.4,31.2,0,68,0,76,0,9,9,3,3,0,6,9,51,17.6,3,46,6.5,3,22,13.6,4,4,0,17,30,56.7,148.0,146,0,1,8,1,6,2,0,0,1,3,10,0,0,0,0,0
271,7,CLEAR,156,124,16,48,16,84,3,37,29.8,31.0,0,70,0,77,0,9,9,5,2,0,5,9,51,17.6,5,46,10.9,2,22,9.1,4,4,0,17,30,56.7,148.0,146,0,1,8,1,6,2,0,0,1,3,10,0,0,0,0,0
272,8,CLEAR,156,124,16,48,16,84,3,37,30.0,31.0,0,72,0,78,0,10,13,8,1,0,12,13,51,25.5,8,46,17.4,1,22,4.5,4,4,0,17,30,56.7,148.0,146,0,1,8,1,6,2,0,0,1,3,10,0,0,0,0,0
273,9,CLEAR,156,124,16,48,16,84,3,37,29.6,30.5,0,68,0,77,0,11,13,7,1,0,10,13,51,25.5,7,46,15.2,1,22,4.5,4,4,0,17,30,56.7,148.0,146,0,1,8,1,6,2,0,0,1,3,10,0,0,0,0,0
274,10,CLEAR,156,124,16,48,16,84,3,37,29.2,30.0,0,70,0,78,0,12,13,9,1,0,11,13,51,25.5,9,46,19.6,1,22,4.5,4,4,0,17,30,56.7,148.0,146,0,1,8,1,6,2,0,0,1,3,10,0,0,0,0,0
275,11,CLEAR,156,124,16,48,16,84,3,37,28.8,29.4,0,72,0,79,0,9,12,10,1,0,8,12,51,23.5,10,46,21.7,1,22,4.5,4,4,0,17,30,56.7,146.2,144,0,1,8,1,6,2,0,0,1,3,10,0,0,0,0,0
276,12,CLEAR,157,124,16,48,16,84,3,37,28.5,28.6,0,74,0,80,0,11,10,6,0,0,6,10,51,19.6,6,46,13.0,0,22,0.0,4,4,0,17,30,56.7,146.2,144,0,2,9,1,6,2,0,0,1,3,10,0,0,0,0,0
277,13,CLEAR,157,123,17,48,17,84,3,36,28.5,27.9,0,76,0,81,0,12,11,3,1,0,8,11,51,21.6,3,46,6.5,1,22,4.5,4,4,0,17,30,56.7,146.2,144,0,2,9,1,6,2,0,0,1,3,11,0,1,0,0,0
278,14,CLEAR,157,123,17,48,17,84,3,36,28.4,28.3,0,72,0,82,0,10,11,1,2,0,4,11,51,21.6,1,46,2.2,2,22,9.1,4,4,0,17,30,56.7,146.2,144,0,2,9,1,6,2,0,0,1,3,11,0,0,0,0,0
279,15,CLEAR,157,123,17,48,17,84,3,36,28.2,28.7,0,74,1,83,0,11,14,3,2,0,4,14,51,27.5,3,46,6.5,2,22,9.1,4,4,0,17,30,56.7,146.2,144,0,2,9,1,6,2,0,0,1,3,11,0,0,0,0,0
280,16,CLEAR,157,123,17,48,17,84,3,36,27.8,28.7,0,72,0,84,0,11,11,3,1,0,5,11,51,21.6,3,46,6.5,1,22,4.5,4,4,0,17,30,56.7,146.2,144,0,2,9,1,6,2,0,0,1,3,11,0,0,0,0,0
281,17,CLEAR,157,123,17,48,17,84,3,36,28.0,29.1,0,74,0,85,0,10,10,1,2,0,3,10,51,19.6,1,46,2.2,2,22,9.1,4,4,0,17,30,56.7,146.2,144,0,2,9,1,6,2,0,0,1,3,11,0,0,0,0,0
282,18,CLEAR,157,123,17,48,17,84,3,36,28.4,29.6,0,70,0,86,0,48,8,1,2,0,2,8,51,15.7,1,46,2.2,2,22,9.1,4,4,0,17,30,56.7,146.2,144,0,2,9,1,6,2,0,0,1,3,11,0,0,0,0,0
283,19,CLEAR,157,123,17,48,17,84,3,36,29.0,29.9,0,72,1,87,0,51,9,3,2,0,0,9,51,17.6,3,46,6.5,2,22,9.1,4,4,0,17,30,56.7,146.2,144,0,1,9,1,7,2,0,0,1,3,11,0,0,0,1,0
284,20,CLEAR,157,123,17,48,17,84,3,36,29.2,30.0,0,66,0,82,0,51,6,6,0,0,1,6,51,11.8,6,46,13.0,0,22,0.0,4,4,0,17,30,56.7,146.2,144,0,1,9,1,7,2,0,0,1,3,11,0,0,0,0,0
285,21,CLEAR,157,123,17,48,17,84,3,36,30.0,29.8,0,68,0,83,0,53,7,6,1,0,2,7,51,13.7,6,46,13.0,1,22,4.5,4,4,0,17,30,56.7,146.2,144,0,1,9,1,7,2,0,0,1,3,11,0,0,0,0,0
286,22,CLEAR,157,123,17,48,17,84,3,36,30.6,29.5,0,70,0,84,0,53,7,8,1,0,2,7,51,13.7,8,46,17.4,1,22,4.5,4,4,0,17,30,56.7,146.2,144,0,1,9,1,7,2,0,0,1,3,11,0,0,0,0,0
287,23,CLEAR,157,123,17,48,17,84,3,36,31.3,29.0,0,72,0,85,0,50,7,6,1,0,2,7,51,13.7,6,46,13.0,1,22,4.5,4,4,0,17,30,56.7,146.2,144,0,1,9,1,7,2,0,0,1,3,11,0,0,0,0,0
288,0,CLEAR,162,128,17,53,17,88,3,37,31.5,28.7,0,74,0,86,0,53,8,4,0,0,1,8,51,15.7,4,46,8.7,0,22,0.0,4,4,0,17,30,56.7,146.2,144,0,1,9,1,7,2,0,0,1,3,11,5,0,0,0,0
289,1,CLEAR,162,128,17,53,17,88,3,37,31.9,29.0,0,72,0,87,0,59,11,4,1,0,3,11,51,21.6,4,46,8.7,1,22,4.5,4,4,0,17,30,56.7,144.2,142,0,1,9,1,7,2,0,0,1,3,11,0,0,0,0,0
290,2,CLEAR,162,128,17,53,17,88,3,37,31.8,29.3,0,74,0,88,0,54,12,3,1,0,1,12,51,23.5,3,46,6.5,1,22,4.5,4,4,0,17,30,56.7,144.2,142,0,1,9,1,7,2,0,0,1,3,11,0,0,0,0,0
291,3,CLEAR,162,128,17,53,17,88,3,37,31.7,29.4,0,74,1,74,0,54,14,4,1,0,1,14,51,27.5,4,46,8.7,1,22,4.5,4,4,0,17,30,56.7,144.2,142,0,1,9,1,7,2,0,0,1,3,11,0,0,0,0,0
292,4,CLEAR,162,128,17,53,17,88,3,37,31.2,29.6,0,72,0,75,0,47,14,4,0,0,2,14,51,27.5,4,46,8.7,0,22,0.0,4,4,0,17,30,56.7,144.2,142,0,1,9,1,7,2,0,0,1,3,11,0,0,0,0,0
293,5,CLEAR,162,128,17,53,17,88,3,37,30.5,29.8,0,74,1,76,0,48,12,5,0,0,0,12,51,23.5,5,46,10.9,0,22,0.0,4,4,0,17,30,56.7,144.2,142,0,1,9,1,7,2,0,0,1,3,11,0,0,0,0,0
294,6,CLEAR,162,128,17,53,17,88,3,37,30.6,30.1,0,76,0,77,0,10,11,3,2,0,4,11,51,21.6,3,46,6.5,2,22,9.1,4,4,0,17,30,56.7,144.2,142,0,1,9,1,7,2,0,0,1,3,11,0,0,0,0,0
295,7,CLEAR,162,128,17,53,17,88,3,37,30.7,30.2,0,78,0,78,0,11,10,1,2,0,3,10,51,19.6,1,46,2.2,2,22,9.1,4,4,0,17,30,56.7,144.2,142,0,1,9,1,7,2,0,0,1,3,11,0,0,0,0,0
296,8,CLEAR,162,128,17,53,17,88,3,37,30.9,30.7,0,68,0,79,0,10,11,1,1,0,1,11,51,21.6,1,46,2.2,1,22,4.5,4,4,0,17,30,56.7,144.2,142,0,0,9,1,8,2,0,0,1,3,11,0,0,0,1,0
297,9,CLEAR,162,128,17,53,17,88,3,37,31.1,31.4,0,70,0,80,0,11,11,3,0,0,0,11,51,21.6,3,46,6.5,0,22,0.0,4,4,0,17,30,56.7,144.2,142,0,0,9,1,8,2,0,0,1,3,11,0,0,0,0,0
298,10,CLEAR,162,128,17,53,17,88,3,37,31.0,31.8,0,70,1,81,0,12,11,5,1,0,3,11,51,21.6,5,46,10.9,1,22,4.5,4,4,0,17,30,56.7,144.2,142,0,0,9,1,8,2,0,0,1,3,11,0,0,0,0,0
299,11,CLEAR,162,128,17,53,17,88,3,37,31.1,31.6,0,72,0,82,0,11,16,3,1,0,9,16,51,31.4,3,46,6.5,1,22,4.5,4,4,0,17,30,56.7,144.2,142,0,0,9,1,8,2,0,0,1,3,11,0,0,0,0,0
300,12,CLEAR,162,128,17,53,17,88,3,37,30.1,31.9,0,74,0,83,0,11,14,4,1,0,12,14,51,27.5,4,46,8.7,1,22,4.5,4,4,0,17,30,56.7,144.2,142,0,0,9,1,8,2,0,0,1,3,11,0,0,0,0,0
301,13,CLEAR,162,128,17,53,17,88,3,37,29.6,32.2,0,76,0,84,0,11,14,3,1,0,13,14,51,27.5,3,46,6.5,1,22,4.5,4,4,0,17,30,56.7,144.2,142,0,0,9,1,8,2,0,0,1,3,11,0,0,0,0,0
302,14,CLEAR,162,128,17,53,17,88,3,37,29.4,32.4,0,78,0,85,0,10,14,2,3,0,12,14,51,27.5,2,46,4.3,3,22,13.6,4,4,0,17,30,56.7,144.2,142,0,0,9,1,8,2,0,0,1,3,11,0,0,0,0,0
303,15,CLEAR,162,128,17,53,17,88,3,37,28.6,32.4,0,72,0,86,0,10,15,3,3,0,8,15,51,29.4,3,46,6.5,3,22,13.6,4,4,0,18,30,60.0,142.2,140,0,0,9,1,8,2,0,0,1,3,11,0,0,0,0,0
304,16,CLEAR,162,128,17,53,17,88,3,37,27.9,32.4,0,74,0,81,0,8,16,3,1,0,1,16,51,31.4,3,46,6.5,1,22,4.5,4,4,0,18,30,60.0,142.2,140,0,0,9,1,8,2,0,0,1,3,11,0,0,0,0,0
305,17,CLEAR,162,128,17,53,17,88,3,37,27.2,32.7,0,68,0,82,0,8,13,4,0,0,7,13,51,25.5,4,46,8.7,0,22,0.0,4,4,0,18,30,60.0,142.2,140,0,0,9,1,8,2,0,0,1,3,11,0,0,0,0,0
306,18,CLEAR,162,128,17,53,17,88,3,37,26.9,33.0,0,70,0,83,0,51,14,6,1,0,2,14,51,27.5,6,46,13.0,1,22,4.5,4,4,0,18,30,60.0,142.2,140,0,0,9,1,8,2,0,0,1,3,11,0,0,0,0,0
